"time_period","time_identifier","geographic_level","country_code","country_name","age","breakdown_topic","breakdown","achievement","number","percentage"
201112,"Academic year","National","E92000001","England","19 not 16","Free School Meal status","FSM eligible","Level 2 EM GCSE OTHL","6356","12.50984097"
201112,"Academic year","National","E92000001","England","19 not 16","Free School Meal status","FSM eligible","Level 2 with EM","x","x"
201112,"Academic year","National","E92000001","England","19 not 16","Free School Meal status","FSM eligible","Level 2 Engineering FSQ","x","x"
201112,"Academic year","National","E92000001","England","19 not 16","Free School Meal status","FSM eligible","Level 2 Maths FSQ","x","x"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","25% most deprived","State sector cohort","144527","x"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","25% most deprived","Level 2","x","x"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","25% most deprived","Level 3","x","x"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","25% most deprived","Level 2 Engineering GCSE AC","7113","9.089050461"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","25% most deprived","Level 2 Engineering GCSE OTHL","13490","18.90838753"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","25% most deprived","Level 2 Maths GCSE AC","5338","6.494154288"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","25% most deprived","Level 2 Maths GCSE OTHL","10249","13.55616105"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","25% most deprived","Level 2 EM GCSE AC","7495","7.967047568"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","25% most deprived","Level 2 EM GCSE OTHL","12831","14.87548692"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","25% most deprived","Level 2 with EM","x","x"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","25% most deprived","Level 2 Engineering FSQ","x","x"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","25% most deprived","Level 2 Maths FSQ","x","x"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","Lower middle","State sector cohort","144526","x"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","Lower middle","Level 2","x","x"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","Lower middle","Level 3","x","x"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","Lower middle","Level 2 Engineering GCSE AC","5708","8.986570524"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","Lower middle","Level 2 Engineering GCSE OTHL","11729","20.29168541"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","Lower middle","Level 2 Maths GCSE AC","5028","7.366709156"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","Lower middle","Level 2 Maths GCSE OTHL","9636","15.34663715"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","Lower middle","Level 2 EM GCSE AC","6997","8.764436205"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","Lower middle","Level 2 EM GCSE OTHL","12302","16.83614118"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","Lower middle","Level 2 with EM","x","x"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","Lower middle","Level 2 Engineering FSQ","x","x"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","Lower middle","Level 2 Maths FSQ","x","x"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","Upper middle","State sector cohort","144526","x"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","Upper middle","Level 2","x","x"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","Upper middle","Level 3","x","x"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","Upper middle","Level 2 Engineering GCSE AC","5090","10.77180285"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","Upper middle","Level 2 Engineering GCSE OTHL","10104","23.52283839"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","Upper middle","Level 2 Maths GCSE AC","5177","9.903963881"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","Upper middle","Level 2 Maths GCSE OTHL","9051","18.83153361"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","Upper middle","Level 2 EM GCSE AC","7067","11.27077286"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","Upper middle","Level 2 EM GCSE OTHL","11770","20.5030833"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","Upper middle","Level 2 with EM","x","x"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","Upper middle","Level 2 Engineering FSQ","x","x"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","Upper middle","Level 2 Maths FSQ","x","x"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","25% least deprived","State sector cohort","144526","x"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","25% least deprived","Level 2","x","x"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","25% least deprived","Level 3","x","x"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","25% least deprived","Level 2 Engineering GCSE AC","4620","13.82281662"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","25% least deprived","Level 2 Engineering GCSE OTHL","8547","28.34919898"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","25% least deprived","Level 2 Maths GCSE AC","5133","13.4459725"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","25% least deprived","Level 2 Maths GCSE OTHL","8014","22.94959908"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","25% least deprived","Level 2 EM GCSE AC","7104","15.13421389"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","25% least deprived","Level 2 EM GCSE OTHL","10831","25.37841511"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","25% least deprived","Level 2 with EM","x","x"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","25% least deprived","Level 2 Engineering FSQ","x","x"
201112,"Academic year","National","E92000001","England","19 not 16","Income Deprivation Affecting Children Index","25% least deprived","Level 2 Maths FSQ","x","x"
201112,"Academic year","National","E92000001","England","19 not 16","Special Educational Need","No identified SEN","State sector cohort","442030","x"
201112,"Academic year","National","E92000001","England","19 not 16","Special Educational Need","No identified SEN","Level 2","x","x"
201112,"Academic year","National","E92000001","England","19 not 16","Special Educational Need","No identified SEN","Level 3","x","x"
201112,"Academic year","National","E92000001","England","19 not 16","Special Educational Need","No identified SEN","Level 2 Engineering GCSE AC","16827","14.04719966"
201112,"Academic year","National","E92000001","England","19 not 16","Special Educational Need","No identified SEN","Level 2 Engineering GCSE OTHL","30862","29.13653443"
201112,"Academic year","National","E92000001","England","19 not 16","Special Educational Need","No identified SEN","Level 2 Maths GCSE AC","16628","12.07719293"
